source,job_id,title,company_name,location_raw,remote_status,job_type,description,tags_raw,publication_date,job_url,salary_text_raw,scrape_date
Arbeitnow,junior-hr-manager-schwerpunkt-recruiting-munich-125313,(Junior) HR Manager (m/w/d) - Schwerpunkt Recruiting,MY Humancapital GmbH,Munich,On-site,,"Join our team: Wir suchen dich als Junior HR Manager (m/w/d) – Schwerpunkt Recruiting 🚀 Du möchtest die Arbeitswelt von morgen aktiv mitgestalten und bringst einen unschlagbaren Mix aus Persönlichkeit und Motivation mit? Dann solltest du auf jeden Fall weiterlesen! Bei uns triffst du auf ein junges, dynamisches Team, in dem Zusammenhalt und Teamwork an erster Stelle stehen – und Spaß darf natürlich nicht fehlen! Du wirst von Anfang an Teil unseres Recruiting-Teams sein, eigene Projekte übernehmen und so deine Ideen direkt einbringen können Also worauf wartest Du? Bewirb Dich jetzt und werde Teil der MHC-Crew! 💙 <h2>Dein neuer Arbeitsalltag</h2> Candidate Experience: Eine moderne Candidate Journey wird von dir aktiv mitgestaltet – vom ersten Kontakt bis hin zum erfolgreichen Onboarding begleitest du Talente durch den gesamten Prozess Stellenanzeigen: Kreativ und eigenständig erstellst du Stellenanzeigen, wählst passende Recruiting-Kanäle aus und sorgst für eine zielgerichtete Veröffentl",HR,1778259639,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/junior-hr-manager-schwerpunkt-recruiting-munich-125313,,2026-05-10
Arbeitnow,system-engineer-requirements-systemarchitektur-munich-451365,System Engineer Requirements & Systemarchitektur (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „System Engineer Requirements &#x26; Systemarchitektur (m/w/d)“. <h2>Aufgaben</h2> Als Systems Engineer (m/w/d) erstellen und pflegen Sie Systemanforderungen sowie technische Architekturen für komplexe Entwicklungsprojekte Zudem koordinieren Sie Anforderungen, Schnittstellen und technische Abstimmungen mit internen Fachbereichen und externen Partnern Auch begleiten Sie die Entwicklung mechanischer Komponenten und stellen Qualitäts-, Safety- und Funktionsanforderungen sicher Darüber hinaus steuern Sie Entwicklungs-, Lieferanten- und Testaktivitäten und überwachen Termine, Qualität und Leistungsfortschritte Zusätzlich führen Sie Verifikationen von Baugruppen und Teilsystemen durch und unterstützen die technische Systemintegration <h2>Qualifikation</h2> Sie verfügen über ein abgeschlossenes Studium im Bereich Elektrotechnik, Maschinenbau, Systems Engineering oder eine vergleichbare Qualifika",Engineering,1778259639,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/system-engineer-requirements-systemarchitektur-munich-451365,,2026-05-10
Arbeitnow,projektassistenz-projektkoordination-munich-427215,Projektassistenz (m/w/d) - Projektkoordination,MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Projektassistenz (m/w/d) - Projektkoordination“. <h2>Aufgaben</h2> Als Projektsachbearbeiter (m/w/d) unterstützen Sie nationale und internationale Projekte bei administrativen und organisatorischen Abläufen Zudem pflegen Sie Projektdaten in SAP, unterstützen beim Aufbau von Kostenstrukturen und bereiten projektbezogene Informationen auf Auch prüfen Sie Eingangsrechnungen, veranlassen Buchungen und erstellen zahlungsrelevante Unterlagen inklusive Dokumentationen Darüber hinaus arbeiten Sie eng mit technischen und kaufmännischen Projektteams sowie internen Schnittstellen zusammen Zusätzlich unterstützen Sie bei Transport- und Exportprozessen unter Berücksichtigung gesetzlicher Vorgaben und Richtlinien <h2>Qualifikation</h2> Sie verfügen über eine abgeschlossene kaufmännische oder technische Ausbildung, z. B. als Industriekaufmann (m/w/d), Kaufmann für Büromanagement (m/w/d) oder eine vergl",Project Management,1778259638,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektassistenz-projektkoordination-munich-427215,,2026-05-10
Arbeitnow,technischer-objektverwalter-stuttgart-198247,Technischer Objektverwalter (m/w/d),MY Humancapital GmbH,Stuttgart,On-site,,"Im Auftrag unseres Partnerunternehmens in Stuttgart suchen wir Sie zum nächstmöglichen Zeitpunkt als „Objektleiter (m/w/d) Facility Management“. <h2>Aufgaben</h2> Als Objektleiter Facility Management (m/w/d) verantworten Sie den technischen Betrieb von Immobilien inkl. Betreiberpflichten und Compliance Zudem führen und steuern Sie das Technikteam, planen Einsätze und koordinieren Ressourcen effizient Auch organisieren Sie Instandhaltungs-, Umbau- und Reparaturmaßnahmen inklusive Qualitätssicherung und Budgetsteuerung Darüber hinaus entwickeln Sie Prozesse, Instandhaltungsstrategien und stellen die Einhaltung gesetzlicher Vorschriften sicher Zusätzlich übernehmen Sie Reporting, stimmen sich regelmäßig mit Auftraggebern ab und fungieren als zentrale Schnittstelle zu Behörden <h2>Qualifikation</h2> Sie verfügen über eine technische Ausbildung oder ein Studium, z. B. im Facility Management, Bauingenieurwesen, Elektrotechnik oder eine vergleichbare Qualifikation Zudem bringen Sie mehrjährig",Building|Supply|Safety Services Engineering,1778259638,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/technischer-objektverwalter-stuttgart-198247,,2026-05-10
Arbeitnow,technischer-property-manager-munich-415031,Technischer Property Manager (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Technischer Property Manager (m/w/d)“. <h2>Aufgaben</h2> Als technischer Objektmanager (m/w/d) betreuen und überwachen Sie Wohn- und Gewerbeimmobilien im laufenden Betrieb Zudem führen Sie Objektbegehungen durch, bewerten den Instandhaltungsbedarf und unterstützen die langfristige Maßnahmenplanung Auch steuern Sie Instandsetzungen, Sanierungen und Schadensfälle und koordinieren externe Dienstleister sowie Handwerksfirmen Darüber hinaus stellen Sie die Einhaltung gesetzlicher Prüfpflichten sicher und begleiten technische Projekte wie Umbauten oder Modernisierungen Zusätzlich dokumentieren Sie Maßnahmen, pflegen Wartungspläne und arbeiten eng mit internen Fachbereichen zusammen <h2>Qualifikation</h2> Sie verfügen über eine technische Ausbildung oder ein Studium, z. B. als Bautechniker (m/w/d), Meister (m/w/d), Bauingenieur (m/w/d) oder im Facility Management bzw. eine vergleichbare Qualifi",Building|Supply|Safety Services Engineering,1778259638,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/technischer-property-manager-munich-415031,,2026-05-10
Arbeitnow,objektverwalter-facility-management-munich-167411,Objektverwalter Facility Management (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Objektleiter (m/w/d) Facility Management“. <h2>Aufgaben</h2> Als Objektleiter Facility Management (m/w/d) verantworten Sie den technischen Betrieb von Immobilien inkl. Betreiberpflichten und Compliance Zudem führen und steuern Sie das Technikteam, planen Einsätze und koordinieren Ressourcen effizient Auch organisieren Sie Instandhaltungs-, Umbau- und Reparaturmaßnahmen inklusive Qualitätssicherung und Budgetsteuerung Darüber hinaus entwickeln Sie Prozesse, Instandhaltungsstrategien und stellen die Einhaltung gesetzlicher Vorschriften sicher Zusätzlich übernehmen Sie Reporting, stimmen sich regelmäßig mit Auftraggebern ab und fungieren als zentrale Schnittstelle zu Behörden <h2>Qualifikation</h2> Sie verfügen über eine technische Ausbildung oder ein Studium, z. B. im Facility Management, Bauingenieurwesen, Elektrotechnik oder eine vergleichbare Qualifikation Zudem bringen Sie mehrjährige ",Building|Supply|Safety Services Engineering,1778259637,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/objektverwalter-facility-management-munich-167411,,2026-05-10
Arbeitnow,referent-projektfinanzen-munich-202523,Referent Projektfinanzen (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als **„**Referent für Projektfinanzen (m/w/d)“. <h2>Aufgaben</h2> Als Referent (m/w/d) Projektfinanzen übernehmen Sie das finanzwirtschaftliche Management nationaler Projekte und verantworten das ganzheitliche Projektcontrolling Dabei steuern und überwachen Sie Budgets, Kosten, Erlöse, Termine sowie Liquiditätsflüsse und stellen die wirtschaftliche Projektabwicklung sicher Sie erstellen Projektkalkulationen, Forecasts, Reportings sowie Verwendungsnachweise In Ihrer Funktion als Ansprechpartner beraten Sie Projektleitungen, Fachabteilungen und externe Partner zu finanztechnischen Fragestellungen Die Vorbereitung und Begleitung von Prüfungen sowie die Sicherstellung einer regelkonformen, transparenten Projektabrechnung nach zuwendungsrechtlichen Vorgaben runden Ihr Aufgabengebiet ab <h2>Qualifikation</h2> Sie bringen ein Studium oder eine Ausbildung als Industriekaufmann (m/w/d), Bürokaufmann (",Controlling,1778259637,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/referent-projektfinanzen-munich-202523,,2026-05-10
Arbeitnow,projektcontroller-munich-175070,Projektcontroller (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens aus dem Öffentlichen Dienst in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Projektcontroller (m/w/d)“. <h2>Aufgaben</h2> Als Projektcontroller (m/w/d) steuern Sie die finanzielle Planung und Überwachung von Förder- und Drittmittelprojekten Zudem erstellen Sie Kalkulationen, überwachen Budgets, Kosten und Zahlungsflüsse und sichern die wirtschaftliche Steuerung Auch verantworten Sie das regelmäßige Reporting inklusive Erstellung von Mittelverwendungsnachweisen Darüber hinaus agieren Sie als Ansprechpartner für Projektbeteiligte und externe Auftraggeber in finanziellen Fragestellungen Zusätzlich bereiten Sie Prüfungen vor, stellen Unterlagen bereit und unterstützen bei der Klärung von Rückfragen <h2>Qualifikation</h2> Sie verfügen über ein betriebswirtschaftliches Studium (z. B. BWL, Finance, Controlling) oder eine kaufmännische Ausbildung, z. B. als Industriekaufmann (m/w/d) mit relevanter Berufserfahrung Zudem bringen Sie fundierte K",Controlling,1778259637,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektcontroller-munich-175070,,2026-05-10
Arbeitnow,software-tester-testautomatisierung-munich-60196,Software Tester Testautomatisierung (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Software Tester Testautomatisierung (m/w/d)“. <h2>Aufgaben</h2> Als Software Test Engineer (m/w/d) planen und entwickeln Sie strukturierte Testfälle auf Basis von Anforderungen Zudem führen Sie manuelle und automatisierte Tests sowie Regressionstests in komplexen Systemumgebungen durch Auch erstellen und pflegen Sie Testkonzepte, Testdaten sowie automatisierte Testskripte Darüber hinaus analysieren, dokumentieren und verfolgen Sie Fehler bis zur erfolgreichen Nachprüfung Zusätzlich arbeiten Sie eng mit der Entwicklung zusammen und optimieren kontinuierlich Testprozesse und Tools <h2>Qualifikation</h2> Sie verfügen über ein abgeschlossenes Studium im IT-Bereich, z. B. Informatik, Wirtschaftsinformatik, Software Engineering oder eine vergleichbare Fachrichtung Alternativ haben Sie eine abgeschlossene IT-Ausbildung, z. B. als Fachinformatiker für Anwendungsentwicklung (m/w/d), Fachinformati",Software Development,1778259637,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/software-tester-testautomatisierung-munich-60196,,2026-05-10
Arbeitnow,software-tester-simulation-training-munich-363435,Software Tester - Simulation & Training (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Software Tester / QA Engineer Simulation &#x26; Training (m/w/d)“. <h2>Aufgaben</h2> <h2>Als Software Tester (m/w/d) erstellen, führen und bewerten Sie manuelle sowie automatisierte Softwaretests für komplexe Simulationssysteme</h2> Zudem analysieren Sie Fehler, dokumentieren Bugs und verfolgen deren Behebung in enger Abstimmung mit den Entwicklungsteams Auch unterstützen Sie bei System- und Kundentests und begleiten Abnahmen im Projektumfeld Darüber hinaus pflegen und optimieren Sie bestehende Testsysteme und passen Testtools an neue Anforderungen an Zusätzlich arbeiten Sie eng mit internationalen Teams zusammen und tragen aktiv zur kontinuierlichen Verbesserung der Softwarequalität bei <h2>Qualifikation</h2> Sie verfügen über eine Ausbildung als Fachinformatiker (m/w/d) oder eine vergleichbare technische Qualifikation Zudem bringen Sie Erfahrung im Softwaretesting sowie idealerweise in",Software Development,1778259637,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/software-tester-simulation-training-munich-363435,,2026-05-10
Arbeitnow,messtechniker-kalibriertechniker-munich-8149,Messtechniker / Kalibriertechniker (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Messtechniker / Kalibriertechniker (m/w/d)“. <h2>Aufgaben</h2> Als Kalibriertechniker (m/w/d) kalibrieren Sie eigenständig mechanische Mess- und Prüfmittel wie Längen-, Drehmoment- und Lehren-Systeme Zudem führen Sie Befundungen und Reparaturen an Messmitteln durch und dokumentieren Ihre Ergebnisse nachvollziehbar Auch erstellen Sie Prüf- und Kalibrieranweisungen inklusive Berechnung von Messunsicherheiten Darüber hinaus bewerten Sie Messgeräte hinsichtlich ihrer Eignung und legen den Kalibrierumfang fest Zusätzlich unterstützen Sie Fachbereiche bei messtechnischen Fragestellungen und wirken an der Entwicklung neuer Prüfverfahren mit <h2>Qualifikation</h2> Sie verfügen über eine technische Ausbildung, z. B. als Mechatroniker (m/w/d) oder staatlich geprüfter Maschinenbautechniker (m/w/d) Zudem bringen Sie praktische Erfahrung im Umgang mit mechanischen Mess- und Prüfmitteln mit Auch erste",Quality Management,1778259636,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/messtechniker-kalibriertechniker-munich-8149,,2026-05-10
Arbeitnow,spezialist-drittmittelprufung-munich-464570,Spezialist (m/w/d) - Drittmittelprüfung,MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Spezialist Fördermittelprüfung (m/w/d) - Drittmittel“. <h2>Aufgaben</h2> Als Revisor Drittmittelprojekte (m/w/d) prüfen Sie Verwendungsnachweise öffentlicher Förderprojekte und stellen die Einhaltung von Bewilligungsbedingungen sicher Sie analysieren Finanzdaten, Buchungen in SAP sowie projektbezogene Unterlagen und bewerten diese hinsichtlich Budget, Zeitraum und Mittelverwendung Zudem kontrollieren Sie Personal-, Sach- und Investitionskosten inklusive Stichprobenprüfungen und beurteilen Vergabe- sowie Vertragsprozesse Sie erstellen Prüfberichte und Testate, klären Sachverhalte mit Projektverantwortlichen und bearbeiten Stellungnahmen Darüber hinaus beraten Sie Fachbereiche zur Einhaltung von Fördervorgaben und unterstützen bei der Optimierung interner Prozesse <h2>Qualifikation</h2> Sie verfügen über ein abgeschlossenes Studium im Bereich Betriebswirtschaft, Wirtschaftsrecht oder eine ",Finance,1778259636,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/spezialist-drittmittelprufung-munich-464570,,2026-05-10
Arbeitnow,projektmanager-sanierung-munich-449188,Projektmanager (m/w/d) Sanierung,MY Humancapital GmbH,Munich,On-site,,Im Auftrag unseres Partnerunternehmens im Müncher Norden suchen wir Sie zum nächstmöglichen Zeitpunkt als „Projektmanager (m/w/d) Sanierung“ <h2>Aufgaben</h2> Als **„**Projektmanager (m/w/d) Sanierung“ übernehmen die selbstständige Ausarbeitung und Begleitung von Ausschreibungsprozessen und stellen eine vollständige Bearbeitung bis zur finalen Entscheidung sicher Reparaturvorgänge sowie Kundenreklamationen werden von Ihnen ganzheitlich betreut und sowohl in technischer als auch in kaufmännischer Hinsicht zuverlässig abgewickelt Als zentrale Ansprechperson kommunizieren Sie sicher mit nationalen und internationalen Geschäftspartnern und gewährleisten eine professionelle Betreuung auf Augenhöhe Zudem verantworten Sie die sachgerechte Bearbeitung von eingehenden und ausgehenden Rechnungen und sorgen für eine ordnungsgemäße kaufmännische Abwicklung In Abstimmung mit internen und externen Partnern setzen Sie Vorgaben im Bereich Qualitätssicherung um und tragen zur Einhaltung sowie Weiterent,Project Management,1778259636,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektmanager-sanierung-munich-449188,,2026-05-10
Arbeitnow,debitorenbuchhalter-grafelfing-157882,Debitorenbuchhalter (m/w/d),MY Humancapital GmbH,Gräfelfing,On-site,,"Im Auftrag unseres Partnerunternehmens in Gräfelfing suchen wir Sie zum nächstmöglichen Zeitpunkt als „Debitorenbuchhalter (m/w/d)“. <h2>Aufgaben</h2> Als Debitorenbuchhalter (m/w/d) verantworten Sie die Pflege und Abstimmung von Debitorenkonten sowie die Klärung offener Posten im Rahmen der Abschlüsse Sie verbuchen Zahlungseingänge, prüfen Rechnungsdaten aus dem ERP-System und stellen eine korrekte Buchführung sicher Zudem steuern Sie das Mahnwesen inklusive Kommunikation, Eskalation und Klärung von Zahlungsdifferenzen mit Kunden Sie führen Bonitätsprüfungen durch und unterstützen bei versicherungsrelevanten Fragestellungen im Forderungsmanagement Darüber hinaus wirken Sie bei allgemeinen Aufgaben in der Finanzbuchhaltung mit, z. B. in der Kreditorenbuchhaltung oder bei Zahlläufen <h2>Qualifikation</h2> Sie verfügen über eine abgeschlossene kaufmännische Ausbildung, z. B. als Steuerfachangestellter (m/w/d) oder Industriekaufmann (m/w/d) Mehrjährige Erfahrung in der Finanzbuchhaltung, ",Accounts Receivable,1778259636,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/debitorenbuchhalter-grafelfing-157882,,2026-05-10
Arbeitnow,controller-riskmanagement-im-bankenwesen-frankfurt-am-main-118911,Controller (m/w/d) - Riskmanagement im Bankenwesen,MY Humancapital GmbH,Frankfurt am Main,On-site,,"Im Auftrag unseres Partnerunternehmens in Frankfurt am Main suchen wir Sie zum nächstmöglichen Zeitpunkt als „Controller (m/w/d) – Riskmanagement im Bankenwesen“. <h2>Aufgaben</h2> Als Spezialist Risikocontrolling (m/w/d) erfassen und analysieren Sie relevante Risikodaten in bankspezifischen Systemen wie VR-Control Sie unterstützen bei der Erstellung von Risikoberichten sowie bei der Kapitalplanung im regulatorischen Umfeld Zudem wirken Sie aktiv an der Entwicklung, Durchführung und Validierung von Stresstestszenarien mit Sie begleiten die jährliche Risikoinventur und erstellen aufsichtsrechtliche Meldungen für interne und externe Stellen Darüber hinaus erstellen und pflegen Sie interne Richtlinien und treiben die kontinuierliche Weiterentwicklung von Prozessen voran <h2>Qualifikation</h2> Sie verfügen über eine abgeschlossene kaufmännische Ausbildung, z. B. als Bankkaufmann (m/w/d), idealerweise mit Weiterbildung zum Bankfachwirt (m/w/d) oder Bankbetriebswirt (m/w/d) Sie bringen minde",Controlling,1778259636,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/controller-riskmanagement-im-bankenwesen-frankfurt-am-main-118911,,2026-05-10
Arbeitnow,it-support-specialist-2nd-level-munich-129156,IT Support Specialist (m/w/d) - 2nd Level,MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „IT Support Specialist (m/w/d) 2nd Level“. <h2>Aufgaben</h2> Als 2nd-Level IT Support (m/w/d) unterstützen Sie Mitarbeitende sowie angebundene Standorte und Gesellschaften bei technischen IT-Anfragen im Client-Umfeld Sie stellen einen stabilen und reibungslosen Betrieb der Arbeitsplatz- und Client-Systeme im täglichen IT-Operations sicher Zudem analysieren Sie Störungen im IT-Betrieb und beheben Incidents sowie Service Requests effizient und nachhaltig Sie übernehmen die Bearbeitung und Lösung von technischen Anfragen über ein Ticketsystem und arbeiten eng mit angrenzenden IT-Teams zusammen Darüber hinaus sind Sie zentrale Ansprechperson im 2nd-Level Support und sorgen für eine serviceorientierte Kommunikation <h2>Qualifikation</h2> Sie verfügen über eine abgeschlossene Ausbildung als Fachinformatiker (m/w/d) Systemintegration, Informatikkaufmann (m/w/d), Kaufmann (m/w/d) für Digitalisier",IT,1778259635,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-support-specialist-2nd-level-munich-129156,,2026-05-10
Arbeitnow,systemingenieur-anforderungsmanagement-munich-329820,Systemingenieur (m/w/d) - Anforderungsmanagement,MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Systemingenieur (m/w/d) – Anforderungsmanagement &#x26; Systemarchitektur“. <h2>Aufgaben</h2> Als Systemingenieur (m/w/d) verantworten Sie das toolgestützte Anforderungsmanagement sowie die Erstellung von Spezifikationen Sie entwickeln Systemkonzepte und -architekturen mit Fokus auf Bordnetz und Gesamtfahrzeug Zudem übernehmen Sie die Auslegung von Teil- und Gesamtsystemen sowie die Erstellung von Prüfkonzepten Darüber hinaus begleiten Sie Inbetriebnahmen, Tests und Systemanalysen In dieser Rolle arbeiten Sie eng mit Schnittstellenpartnern zusammen und treiben technische Abstimmungen und Entwicklungsaufgaben voran <h2>Qualifikation</h2> Abgeschlossenes Masterstudium in Elektrotechnik, Informatik oder Mechatronik Erfahrung im Systems Engineering, insbesondere mit Anforderungsmanagement und Systemarchitekturen Kenntnisse im Bereich Bordnetz / Gesamtfahrzeugverständnis sowie in der Erstellu",Engineering,1778259635,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/systemingenieur-anforderungsmanagement-munich-329820,,2026-05-10
Arbeitnow,sachbearbeiter-auftragsabrechnung-munich-456007,Sachbearbeiter (m/w/d) - Auftragsabrechnung,MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Sachbearbeiter(m/w/d) – Auftragsabwicklung und Projektabrechnung“. <h2>Aufgaben</h2> Als Teamassistenz (m/w/d) unterstützen Sie kaufmännische Projekte von der Auftragserfassung bis zur Abrechnung Sie übernehmen die Projektabrechnung (Faktura) sowie die Prüfung und Zuordnung eingehender Rechnungen Zudem bearbeiten Sie Aufträge, Rückerfassungen und administrative Vorgänge im Projektumfeld Darüber hinaus unterstützen Sie bei der Reisekostenabrechnung und Organisation von Dienstreisen In dieser Rolle sorgen Sie für strukturierte Abläufe und eine verlässliche kaufmännische Dokumentation <h2>Qualifikation</h2> Sie verfügen über eine abgeschlossene kaufmännische Ausbildung, bspw. als Bürokauffrau (m/w/d), Industriekauffrau (m/w/d), Groß- und Außenhandelskauffrau (m/w/d) oder einem ähnlichen Bereich Zudem bringen Sie mehrjährige Erfahrung im kaufmännischen Bereich, idealerweise in der Abrechnung",Finance,1778259635,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-auftragsabrechnung-munich-456007,,2026-05-10
Arbeitnow,fachkraft-fur-arbeitssicherheit-sicherheitsingenieur-dresden-461554,Fachkraft für Arbeitssicherheit / Sicherheitsingenieur (m/w/d),MY Humancapital GmbH,Dresden,On-site,,"Im Auftrag unseres Partnerunternehmens in Dresden suchen wir Sie zum nächstmöglichen Zeitpunkt als „Fachkraft für Arbeitssicherheit / Sicherheitsingenieur (m/w/d)“. <h2>Aufgaben</h2> Als Fachkraft für Arbeitssicherheit / Sicherheitsingenieur (m/w/d) übernehmen Sie die Planung, Umsetzung und Weiterentwicklung von Maßnahmen zur Förderung von Sicherheit, Gesundheit und Compliance im Unternehmen Sie identifizieren Optimierungspotenziale und führen effiziente, automatisierte Lösungen zur Verbesserung von Prozessen und Steigerung von Effizienz ein Darüber hinaus beraten und unterstützen Sie Führungskräfte und Mitarbeitende bei sicherheits- und gesundheitsrelevanten Fragestellungen und entwickeln passgenaue Maßnahmen Sie planen, organisieren und führen interne Arbeitsplatzbegehungen sowie Gefährdungsbeurteilungen durch Mit Ihrer Expertise führen Sie Schulungen durch und wirken an übergreifenden Aufgaben zur Sicherstellung eines reibungslosen und regelkonformen Betriebs mit <h2>Qualifikation</",Compliance|Security,1778259634,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/fachkraft-fur-arbeitssicherheit-sicherheitsingenieur-dresden-461554,,2026-05-10
Arbeitnow,sachbearbeiter-forderungsmanagement-munich-442543,Sachbearbeiter Forderungsmanagement (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Sachbearbeiter Forderungsmanagement (m/w/d)“. <h2>Aufgaben</h2> Als Sachbearbeiter Forderungsmanagement (m/w/d) prüfen und erfassen Sie Kassenanordnungen, Solländerungen, Stundungen und Erlassfälle Dabei verbuchen Sie bare und unbare Zahlungseingänge, inklusive Rückschecks, erstellen das Scheckeinlieferungsverzeichnis und führen interne Verrechnungen, Umbuchungen sowie Aufrechnungen durch Sie korrigieren fehlerhafte Ist‑Buchungen, lösen Überzahlungen auf, erstellen Zahlungsmitteilungen und bearbeiten komplexe Fälle im Zahlungs‑ und Forderungsmanagement Sie bearbeiten Nebenforderungen, mahnen offene Forderungen und leiten bei Bedarf zwangsweise Beitreibungen ein Sie fertigen Pfändungs- und Überweisungsbeschlüsse an, kontrollieren Kostenrechnungen externer Dienstleister und stimmen Vollstreckungsergebnisse mit den Sachgebieten ab <h2>Qualifikation</h2> Sie bringen eine abgeschlossene Ausbi",Accounts Receivable,1778259634,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-forderungsmanagement-munich-442543,,2026-05-10
Arbeitnow,strategischer-projektentwickler-erfurt-68707,Strategischer Projektentwickler (m/w/d),MY Humancapital GmbH,Erfurt,On-site,,"Im Auftrag unseres Partnerunternehmens in Erfurt suchen wir Sie zum nächstmöglichen Zeitpunkt als „Strategischer Projektentwickler (m/w/d)“. <h2>Aufgaben</h2> Als Strategischer Projektentwickler / Business Developer Quantentechnologie**(m/w/d)** gestalten Sie die strategische Ausrichtung des Themenfelds Quantentechnologien mit – einschließlich Roadmaps, Marktanalysen und White‑Spot‑Analysen Dabei beobachten Sie technologische Trends und Marktpotenziale, erstellen Bewertungen und präsentieren Ergebnisse auf Fachkonferenzen, Messen und in Netzwerkformaten Sie verantworten maßgeblich die Projektakquise bei Industriepartnern sowie die Vorbereitung und Einreichung von öffentlichen und internen Förderanträgen Sie initiieren, pflegen und entwickeln nachhaltige Partnerschaften mit Industrieunternehmen, Forschungseinrichtungen und Clusterorganisationen Sie vertreten das Institut bei nationalen und europäischen Gremien, verfassen Positionierungsdokumente und tragen zur Weiterentwicklung strategi",Project Management,1778259634,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/strategischer-projektentwickler-erfurt-68707,,2026-05-10
